Count: 8132 | Pattern: a(U+0061) l(U+006C) d(U+0064) y(U+0079) b(U+0062) Ä(U+00C4) —(U+2014) | Hex: 616c647962c384e28094
Count: 36 | Pattern: A(U+0041) C(U+0043) E(U+0045) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 4143455649c384efbfbd
Count: 36 | Pattern: M(U+004D) K(U+004B) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 4d4b49454ec384e28093
Count: 35 | Pattern: S(U+0053) a(U+0061) u(U+0075) l(U+006C) Ä(U+00C4) —(U+2014) | Hex: 5361756cc384e28094
Count: 35 | Pattern: u(U+0075) l(U+006C) b(U+0062) y(U+0079) n(U+006E) Ä(U+00C4) —(U+2014) | Hex: 756c62796ec384e28094
Count: 35 | Pattern: S(U+0053) A(U+0041) R(U+0052) G(U+0047) Å(U+00C5) Ŗ(U+0156) | Hex: 53415247c385c596
Count: 35 | Pattern: V(U+0056) E(U+0045) R(U+0052) Å(U+00C5)  (U+00A0) | Hex: 564552c385c2a0
Count: 35 | Pattern: E(U+0045) L(U+004C) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 454c49454ec384e28093
Count: 33 | Pattern: J(U+004A) u(U+0075) r(U+0072) g(U+0067) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 4a75726769c385efbfbd
Count: 32 | Pattern: P(U+0050) a(U+0061) Å(U+00C5) �(U+FFFD) | Hex: 5061c385efbfbd
Count: 32 | Pattern: a(U+0061) v(U+0076) i(U+0069) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6176696c69c385c2b3
Count: 31 | Pattern: e(U+0065) r(U+0072) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 657269c385c2b3
Count: 31 | Pattern: A(U+0041) m(U+006D) a(U+0061) t(U+0074) Å(U+00C5) ³(U+00B3) | Hex: 416d6174c385c2b3
Count: 31 | Pattern: o(U+006F) p(U+0070) o(U+006F) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6f706f6c69c385c2b3
Count: 31 | Pattern: o(U+006F) l(U+006C) u(U+0075) n(U+006E) g(U+0067) Ä(U+00C4) —(U+2014) | Hex: 6f6c756e67c384e28094
Count: 31 | Pattern: k(U+006B) Ä(U+00C4) —(U+2014) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6bc384e280946c69c385c2b3
Count: 30 | Pattern: l(U+006C) i(U+0069) o(U+006F) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6c696f6e69c385c2b3
Count: 30 | Pattern: P(U+0050) u(U+0075) t(U+0074) i(U+0069) n(U+006E) Å(U+00C5) ³(U+00B3) | Hex: 507574696ec385c2b3
Count: 30 | Pattern: M(U+004D) I(U+0049) Å(U+00C5)  (U+00A0) | Hex: 4d49c385c2a0
Count: 29 | Pattern: i(U+0069) m(U+006D) o(U+006F) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 696d6f6e69c385c2b3
Count: 29 | Pattern: L(U+004C) i(U+0069) k(U+006B) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 4c696b69c385efbfbd
Count: 29 | Pattern: J(U+004A) U(U+0055) Å(U+00C5)  (U+00A0) | Hex: 4a55c385c2a0
Count: 29 | Pattern: C(U+0043) K(U+004B) E(U+0045) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 434b455649c384efbfbd
Count: 29 | Pattern: I(U+0049) L(U+004C) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 494c49454ec384e28093
Count: 29 | Pattern: N(U+004E) G(U+0047) U(U+0055) O(U+004F) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 4e47554f4cc384e28093
Count: 28 | Pattern: R(U+0052) y(U+0079) l(U+006C) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 52796c69c385efbfbd
Count: 28 | Pattern: L(U+004C) e(U+0065) n(U+006E) k(U+006B) Å(U+00C5) ³(U+00B3) | Hex: 4c656e6bc385c2b3
Count: 28 | Pattern: ˛(U+02DB) K(U+004B) r(U+0072) i(U+0069) k(U+006B) Å(U+00C5) �(U+FFFD) | Hex: cb9b4b72696bc385efbfbd
Count: 28 | Pattern: a(U+0061) t(U+0074) e(U+0065) i(U+0069) t(U+0074) Ä(U+00C4) Æ(U+00C6) | Hex: 6174656974c384c386
Count: 28 | Pattern: s(U+0073) t(U+0074) i(U+0069) n(U+006E) t(U+0074) Ä(U+00C4) Æ(U+00C6) | Hex: 7374696e74c384c386
Count: 28 | Pattern: ˛(U+02DB) T(U+0054) r(U+0072) a(U+0061) k(U+006B) Å(U+00C5) ³(U+00B3) | Hex: cb9b5472616bc385c2b3
Count: 28 | Pattern: l(U+006C) t(U+0074) o(U+006F) n(U+006E) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 6c746f6e69c385efbfbd
Count: 28 | Pattern: P(U+0050) a(U+0061) m(U+006D) Ä(U+00C4) —(U+2014) | Hex: 50616dc384e28094
Count: 28 | Pattern: P(U+0050) A(U+0041) U(U+0055) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 5041554cc384e28093
Count: 28 | Pattern: M(U+004D) I(U+0049) L(U+004C) Y(U+0059) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 4d494c5954c384e28093
Count: 28 | Pattern: -(U+002D) M(U+004D) I(U+0049) L(U+004C) Ä(U+00C4) �(U+FFFD) | Hex: 2d4d494cc384efbfbd
Count: 28 | Pattern: U(U+0055) V(U+0056) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 555649454ec384e28093
Count: 28 | Pattern: D(U+0044) Z(U+005A) E(U+0045) R(U+0052) Å(U+00C5) ½(U+00BD) | Hex: 445a4552c385c2bd
Count: 28 | Pattern: C(U+0043) K(U+004B) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 434b49454ec384e28093
Count: 28 | Pattern: S(U+0053) T(U+0054) A(U+0041) N(U+004E) K(U+004B) Å(U+00C5) Ŗ(U+0156) | Hex: 5354414e4bc385c596
Count: 27 | Pattern: a(U+0061) u(U+0075) s(U+0073) k(U+006B) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6175736b69c385c2b3
Count: 27 | Pattern: Ä(U+00C4) „(U+201E) Å(U+00C5) ¾(U+00BE) | Hex: c384e2809ec385c2be
Count: 27 | Pattern: V(U+0056) .(U+002E)  (U+0020) Å(U+00C5)  (U+00A0) | Hex: 562e20c385c2a0
Count: 27 | Pattern: l(U+006C) e(U+0065) i(U+0069) v(U+0076) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6c65697669c385c2b3
Count: 27 | Pattern: u(U+0075) s(U+0073) k(U+006B) u(U+0075) l(U+006C) Ä(U+00C4) —(U+2014) | Hex: 75736b756cc384e28094
Count: 27 | Pattern: v(U+0076) a(U+0061) r(U+0072) i(U+0069) j(U+006A) Å(U+00C5) ³(U+00B3) | Hex: 766172696ac385c2b3
Count: 27 | Pattern: E(U+0045) G(U+0047) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 45474cc384e28093
Count: 27 | Pattern: I(U+0049) N(U+004E) T(U+0054) A(U+0041) R(U+0052) Ä(U+00C4) –(U+2013) | Hex: 494e544152c384e28093
Count: 27 | Pattern: M(U+004D) A(U+0041) R(U+0052) T(U+0054) I(U+0049) Å(U+00C5)  (U+00A0) | Hex: 4d41525449c385c2a0
Count: 27 | Pattern: G(U+0047) I(U+0049) E(U+0045) D(U+0044) R(U+0052) Ä(U+00C4) –(U+2013) | Hex: 4749454452c384e28093
Count: 26 | Pattern: Ä(U+00C4) —(U+2014) n(U+006E) Å(U+00C5) ³(U+00B3) | Hex: c384e280946ec385c2b3
Count: 26 | Pattern: a(U+0061) i(U+0069) Ä(U+00C4) ¨(U+00A8) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6169c384c2a869c385c2b3
Count: 26 | Pattern: S(U+0053) Ä(U+00C4) —(U+2014) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 53c384e280946c69c385c2b3
Count: 26 | Pattern: D(U+0044) a(U+0061) i(U+0069) l(U+006C) Ä(U+00C4) —(U+2014) | Hex: 4461696cc384e28094
Count: 26 | Pattern:  (U+0020) D(U+0044) a(U+0061) u(U+0075) k(U+006B) Å(U+00C5) �(U+FFFD) | Hex: 204461756bc385efbfbd
Count: 26 | Pattern: r(U+0072) e(U+0065) i(U+0069) v(U+0076) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 7265697669c385c2b3
Count: 26 | Pattern: n(U+006E) k(U+006B) t(U+0074) i(U+0069) n(U+006E) Ä(U+00C4) —(U+2014) | Hex: 6e6b74696ec384e28094
Count: 26 | Pattern: S(U+0053) .(U+002E)  (U+0020) Å(U+00C5) ½(U+00BD) | Hex: 532e20c385c2bd
Count: 26 | Pattern: A(U+0041) L(U+004C) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 414c49454ec384e28093
Count: 26 | Pattern: L(U+004C) A(U+0041) U(U+0055) R(U+0052) U(U+0055) Å(U+00C5)  (U+00A0) | Hex: 4c41555255c385c2a0
Count: 26 | Pattern: O(U+004F) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 4f4ec384e28093
Count: 25 | Pattern: V(U+0056) a(U+0061) n(U+006E) k(U+006B) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 56616e6b69c385efbfbd
Count: 25 | Pattern: M(U+004D) a(U+0061) k(U+006B) n(U+006E) i(U+0069) Å(U+00C5) «(U+00AB) | Hex: 4d616b6e69c385c2ab
Count: 25 | Pattern: A(U+0041) l(U+006C) o(U+006F) v(U+0076) Ä(U+00C4) —(U+2014) | Hex: 416c6f76c384e28094
Count: 25 | Pattern: D(U+0044) a(U+0061) u(U+0075) g(U+0067) Å(U+00C5) ³(U+00B3) | Hex: 44617567c385c2b3
Count: 25 | Pattern: n(U+006E) t(U+0074) o(U+006F) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6e746f6e69c385c2b3
Count: 25 | Pattern: k(U+006B) r(U+0072) o(U+006F) b(U+0062) l(U+006C) Å(U+00C5) ³(U+00B3) | Hex: 6b726f626cc385c2b3
Count: 25 | Pattern: A(U+0041) D(U+0044) V(U+0056) I(U+0049) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 414456494cc384e28093
Count: 25 | Pattern: Å(U+00C5) ½(U+00BD) Y(U+0059) D(U+0044) R(U+0052) Å(U+00C5) Ŗ(U+0156) | Hex: c385c2bd594452c385c596
Count: 25 | Pattern: O(U+004F) N(U+004E) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 4f4e49454ec384e28093
Count: 24 | Pattern: n(U+006E) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 6e69c385efbfbd
Count: 24 | Pattern: D(U+0044) i(U+0069) d(U+0064) Å(U+00C5) ¾(U+00BE) | Hex: 446964c385c2be
Count: 24 | Pattern: D(U+0044) z(U+007A) Å(U+00C5) «(U+00AB) k(U+006B) Å(U+00C5) ³(U+00B3) | Hex: 447ac385c2ab6bc385c2b3
Count: 24 | Pattern: €(U+20AC) ˛(U+02DB) M(U+004D) o(U+006F) l(U+006C) Ä(U+00C4) —(U+2014) | Hex: e282accb9b4d6f6cc384e28094
Count: 24 | Pattern: i(U+0069) k(U+006B) u(U+0075) t(U+0074) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 696b757469c385efbfbd
Count: 24 | Pattern: K(U+004B) u(U+0075) m(U+006D) e(U+0065) Ä(U+00C4) ¨(U+00A8) | Hex: 4b756d65c384c2a8
Count: 24 | Pattern: J(U+004A) u(U+0075) n(U+006E) Ä(U+00C4) ¨(U+00A8) | Hex: 4a756ec384c2a8
Count: 24 | Pattern: e(U+0065) m(U+006D) a(U+0061) i(U+0069) t(U+0074) Ä(U+00C4) —(U+2014) | Hex: 656d616974c384e28094
Count: 24 | Pattern: O(U+004F) l(U+006C) a(U+0061) n(U+006E) d(U+0064) Å(U+00C5) ³(U+00B3) | Hex: 4f6c616e64c385c2b3
Count: 24 | Pattern: a(U+0061) k(U+006B) u(U+0075) p(U+0070) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 616b757069c385c2b3
Count: 24 | Pattern: D(U+0044) v(U+0076) a(U+0061) r(U+0072) Ä(U+00C4) ¨(U+00A8) | Hex: 44766172c384c2a8
Count: 24 | Pattern: K(U+004B) a(U+0061) i(U+0069) r(U+0072) Ä(U+00C4) —(U+2014) | Hex: 4b616972c384e28094
Count: 24 | Pattern: O(U+004F) V(U+0056) A(U+0041) I(U+0049) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 4f56414954c384e28093
Count: 23 | Pattern: G(U+0047) e(U+0065) l(U+006C) e(U+0065) Å(U+00C5) ¾(U+00BE) | Hex: 47656c65c385c2be
Count: 23 | Pattern: Ä(U+00C4) —(U+2014) | Hex: c384e28094
Count: 23 | Pattern: A(U+0041) Å(U+00C5) ¾(U+00BE) u(U+0075) o(U+006F) Å(U+00C5) ¾(U+00BE) | Hex: 41c385c2be756fc385c2be
Count: 23 | Pattern: i(U+0069) v(U+0076) y(U+0079) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6976796c69c385c2b3
Count: 23 | Pattern: i(U+0069) k(U+006B) l(U+006C) u(U+0075) s(U+0073) Ä(U+00C4) —(U+2014) | Hex: 696b6c7573c384e28094
Count: 23 | Pattern: e(U+0065) b(U+0062) i(U+0069) e(U+0065) j(U+006A) Å(U+00C5) ³(U+00B3) | Hex: 656269656ac385c2b3
Count: 23 | Pattern: R(U+0052) a(U+0061) i(U+0069) Å(U+00C5) ¾(U+00BE) | Hex: 526169c385c2be
Count: 23 | Pattern: V(U+0056) e(U+0065) n(U+006E) c(U+0063) i(U+0069) Å(U+00C5) «(U+00AB) | Hex: 56656e6369c385c2ab
Count: 23 | Pattern: I(U+0049) l(U+006C) g(U+0067) Å(U+00C5) ³(U+00B3) | Hex: 496c67c385c2b3
Count: 23 | Pattern: J(U+004A) a(U+0061) n(U+006E) y(U+0079) d(U+0064) Å(U+00C5) ¾(U+00BE) | Hex: 4a616e7964c385c2be
Count: 23 | Pattern: K(U+004B) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 4b4cc384e28093
Count: 23 | Pattern: M(U+004D) A(U+0041) K(U+004B) Å(U+00C5)  (U+00A0) | Hex: 4d414bc385c2a0
Count: 23 | Pattern: A(U+0041) K(U+004B) A(U+0041) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 414b415649c384efbfbd
Count: 23 | Pattern: Ä(U+00C4) „(U+201E) Å(U+00C5) ½(U+00BD) | Hex: c384e2809ec385c2bd
Count: 23 | Pattern: s(U+0073)  (U+0020) ā(U+0101) €(U+20AC) ˛(U+02DB) Å(U+00C5) ½(U+00BD) | Hex: 7320c481e282accb9bc385c2bd
Count: 23 | Pattern:  (U+0020) ā(U+0101) €(U+20AC) “(U+201C)  (U+0020) Ä(U+00C4) �(U+FFFD) | Hex: 20c481e282ace2809c20c384efbfbd
Count: 23 | Pattern:  (U+0020) D(U+0044) a(U+0061) u(U+0075) g(U+0067) Ä(U+00C4) —(U+2014) | Hex: 2044617567c384e28094
Count: 23 | Pattern: p(U+0070) i(U+0069) l(U+006C) i(U+0069) e(U+0065) Ä(U+00C4) ¨(U+00A8) | Hex: 70696c6965c384c2a8
Count: 23 | Pattern: R(U+0052) A(U+0041) D(U+0044) Å(U+00C5) ½(U+00BD) | Hex: 524144c385c2bd
Count: 23 | Pattern: T(U+0054) A(U+0041) M(U+004D) O(U+004F) Å(U+00C5)  (U+00A0) | Hex: 54414d4fc385c2a0
Count: 23 | Pattern: I(U+0049) Å(U+00C5) Ŗ(U+0156) | Hex: 49c385c596
Count: 23 | Pattern: G(U+0047) U(U+0055) D(U+0044) Å(U+00C5) ½(U+00BD) | Hex: 475544c385c2bd
Count: 23 | Pattern: K(U+004B) A(U+0041) Å(U+00C5)  (U+00A0) Ä(U+00C4) –(U+2013) | Hex: 4b41c385c2a0c384e28093
Count: 22 | Pattern: V(U+0056) i(U+0069) e(U+0065) Å(U+00C5) �(U+FFFD) | Hex: 566965c385efbfbd
Count: 22 | Pattern: G(U+0047) e(U+0065) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 47656e69c385c2b3
Count: 22 | Pattern: L(U+004C) u(U+0075) k(U+006B) s(U+0073) n(U+006E) Ä(U+00C4) —(U+2014) | Hex: 4c756b736ec384e28094
Count: 22 | Pattern: G(U+0047) e(U+0065) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 476569c385efbfbd
Count: 22 | Pattern: t(U+0074) a(U+0061) r(U+0072) Å(U+00C5) ³(U+00B3) | Hex: 746172c385c2b3
Count: 22 | Pattern: P(U+0050) a(U+0061) r(U+0072) Ä(U+00C4) —(U+2014) Ä(U+00C4) ¨(U+00A8) | Hex: 506172c384e28094c384c2a8
Count: 22 | Pattern: o(U+006F) l(U+006C) i(U+0069) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6f6c696e69c385c2b3
Count: 22 | Pattern: a(U+0061) i(U+0069) s(U+0073) o(U+006F) d(U+0064) Å(U+00C5) ¾(U+00BE) | Hex: 6169736f64c385c2be
Count: 22 | Pattern: a(U+0061) g(U+0067) a(U+0061) r(U+0072) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6167617269c385c2b3
Count: 22 | Pattern: E(U+0045) i(U+0069) Ä(U+00C4) ¨(U+00A8) i(U+0069) Å(U+00C5) «(U+00AB) | Hex: 4569c384c2a869c385c2ab
Count: 22 | Pattern: P(U+0050) i(U+0069) v(U+0076) a(U+0061) Å(U+00C5) �(U+FFFD) | Hex: 50697661c385efbfbd
Count: 22 | Pattern: m(U+006D) u(U+0075) n(U+006E) a(U+0061) i(U+0069) Ä(U+00C4) ¨(U+00A8) | Hex: 6d756e6169c384c2a8
Count: 22 | Pattern: L(U+004C) i(U+0069) u(U+0075) d(U+0064) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 4c69756469c385efbfbd
Count: 22 | Pattern: U(U+0055) C(U+0043) E(U+0045) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 5543455649c384efbfbd
Count: 22 | Pattern: A(U+0041) I(U+0049) S(U+0053) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 41495354c384e28093
Count: 22 | Pattern: J(U+004A) U(U+0055) Ä(U+00C4) �(U+FFFD) | Hex: 4a55c384efbfbd
Count: 22 | Pattern: A(U+0041) R(U+0052) A(U+0041) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 4152415649c384efbfbd
Count: 21 | Pattern: P(U+0050) a(U+0061) g(U+0067) Ä(U+00C4) —(U+2014) | Hex: 506167c384e28094
Count: 21 | Pattern: g(U+0067) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6769c385c2b3
Count: 21 | Pattern: Å(U+00C5)  (U+00A0) e(U+0065) Å(U+00C5) �(U+FFFD) | Hex: c385c2a065c385efbfbd
Count: 21 | Pattern: A(U+0041) Å(U+00C5) ¾(U+00BE) | Hex: 41c385c2be
Count: 21 | Pattern: u(U+0075) p(U+0070) i(U+0069) e(U+0065) Ä(U+00C4) ¨(U+00A8) | Hex: 75706965c384c2a8
Count: 21 | Pattern: A(U+0041) N(U+004E) I(U+0049) E(U+0045) L(U+004C) Ä(U+00C4) –(U+2013) | Hex: 414e49454cc384e28093
Count: 20 | Pattern: a(U+0061) t(U+0074) o(U+006F) r(U+0072) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 61746f7269c385c2b3
Count: 20 | Pattern: R(U+0052) i(U+0069) m(U+006D) Ä(U+00C4) —(U+2014) | Hex: 52696dc384e28094
Count: 19 | Pattern: L(U+004C) i(U+0069) e(U+0065) p(U+0070) Å(U+00C5) ³(U+00B3) | Hex: 4c696570c385c2b3
Count: 19 | Pattern:  (U+0020) n(U+006E) a(U+0061) m(U+006D) Å(U+00C5) ³(U+00B3) | Hex: 206e616dc385c2b3
Count: 19 | Pattern: €(U+20AC) ˛(U+02DB) K(U+004B) .(U+002E)  (U+0020) Å(U+00C5)  (U+00A0) | Hex: e282accb9b4b2e20c385c2a0
Count: 18 | Pattern: r(U+0072)  (U+0020) G(U+0047) i(U+0069) r(U+0072) Ä(U+00C4) —(U+2014) | Hex: 7220476972c384e28094
Count: 18 | Pattern: A(U+0041) u(U+0075) k(U+006B) Å(U+00C5) �(U+FFFD) | Hex: 41756bc385efbfbd
Count: 18 | Pattern: V(U+0056) a(U+0061) n(U+006E) a(U+0061) g(U+0067) Ä(U+00C4) —(U+2014) | Hex: 56616e6167c384e28094
Count: 18 | Pattern: v(U+0076) a(U+0061) i(U+0069) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 7661696e69c385c2b3
Count: 18 | Pattern: n(U+006E) i(U+0069) o(U+006F) n(U+006E) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6e696f6e69c385c2b3
Count: 18 | Pattern: n(U+006E) k(U+006B) e(U+0065) l(U+006C) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6e6b656c69c385c2b3
Count: 18 | Pattern: R(U+0052) a(U+0061) m(U+006D) u(U+0075) Ä(U+00C4) ¨(U+00A8) | Hex: 52616d75c384c2a8
Count: 18 | Pattern: R(U+0052) Z(U+005A) I(U+0049) E(U+0045) N(U+004E) Ä(U+00C4) –(U+2013) | Hex: 525a49454ec384e28093
Count: 18 | Pattern: r(U+0072) b(U+0062) a(U+0061) i(U+0069) d(U+0064) Å(U+00C5) ¾(U+00BE) | Hex: 7262616964c385c2be
Count: 18 | Pattern: L(U+004C) I(U+0049) N(U+004E) G(U+0047) Ä(U+00C4) –(U+2013) | Hex: 4c494e47c384e28093
Count: 18 | Pattern: E(U+0045) R(U+0052) G(U+0047) Y(U+0059) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 4552475954c384e28093
Count: 17 | Pattern: D(U+0044) a(U+0061) u(U+0075) g(U+0067) Ä(U+00C4) —(U+2014) | Hex: 44617567c384e28094
Count: 17 | Pattern: S(U+0053) e(U+0065) r(U+0072) e(U+0065) d(U+0064) Å(U+00C5) ¾(U+00BE) | Hex: 5365726564c385c2be
Count: 17 | Pattern: n(U+006E) e(U+0065) m(U+006D) u(U+0075) n(U+006E) Ä(U+00C4) —(U+2014) | Hex: 6e656d756ec384e28094
Count: 17 | Pattern: M(U+004D) e(U+0065) Å(U+00C5) �(U+FFFD) | Hex: 4d65c385efbfbd
Count: 17 | Pattern: k(U+006B) u(U+0075) Ä(U+00C4) ¨(U+00A8) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6b75c384c2a869c385c2b3
Count: 17 | Pattern: g(U+0067) l(U+006C) u(U+0075) o(U+006F) n(U+006E) Å(U+00C5) ³(U+00B3) | Hex: 676c756f6ec385c2b3
Count: 17 | Pattern: A(U+0041) l(U+006C) k(U+006B) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 416c6b69c385efbfbd
Count: 17 | Pattern: D(U+0044) a(U+0061) u(U+0075) b(U+0062) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 4461756269c385efbfbd
Count: 17 | Pattern: P(U+0050) a(U+0061) v(U+0076) e(U+0065) n(U+006E) Ä(U+00C4) ¨(U+00A8) | Hex: 506176656ec384c2a8
Count: 17 | Pattern: D(U+0044) Å(U+00C5) «(U+00AB) k(U+006B) Å(U+00C5) �(U+FFFD) | Hex: 44c385c2ab6bc385efbfbd
Count: 17 | Pattern: K(U+004B) N(U+004E) A(U+0041) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 4b4e415649c384efbfbd
Count: 17 | Pattern: a(U+0061)  (U+0020) A(U+0041) r(U+0072) m(U+006D) Ä(U+00C4) —(U+2014) | Hex: 612041726dc384e28094
Count: 17 | Pattern: B(U+0042) I(U+0049) R(U+0052) U(U+0055) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 4249525554c384e28093
Count: 17 | Pattern: E(U+0045) I(U+0049) K(U+004B) Y(U+0059) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 45494b5954c384e28093
Count: 17 | Pattern: Y(U+0059) T(U+0054) A(U+0041) U(U+0055) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 5954415554c384e28093
Count: 16 | Pattern: D(U+0044) z(U+007A) Å(U+00C5) «(U+00AB) | Hex: 447ac385c2ab
Count: 16 | Pattern: n(U+006E) g(U+0067) i(U+0069) r(U+0072) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 6e67697269c385c2b3
Count: 16 | Pattern: a(U+0061) n(U+006E) e(U+0065) v(U+0076) i(U+0069) Ä(U+00C4) ¨(U+00A8) | Hex: 616e657669c384c2a8
Count: 16 | Pattern: A(U+0041) Å(U+00C5) ¾(U+00BE) y(U+0079) t(U+0074) Ä(U+00C4) —(U+2014) | Hex: 41c385c2be7974c384e28094
Count: 16 | Pattern: r(U+0072) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 7269c385c2b3
Count: 16 | Pattern: K(U+004B) a(U+0061) i(U+0069) r(U+0072) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 4b61697269c385efbfbd
Count: 16 | Pattern: u(U+0075) l(U+006C) b(U+0062) i(U+0069) n(U+006E) Å(U+00C5) ³(U+00B3) | Hex: 756c62696ec385c2b3
Count: 16 | Pattern: r(U+0072) u(U+0075) o(U+006F) p(U+0070) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 72756f7069c385c2b3
Count: 16 | Pattern: P(U+0050) a(U+0061) p(U+0070) i(U+0069) l(U+006C) Ä(U+00C4) —(U+2014) | Hex: 506170696cc384e28094
Count: 16 | Pattern: Å(U+00C5)  (U+00A0) l(U+006C) a(U+0061) v(U+0076) Ä(U+00C4) —(U+2014) | Hex: c385c2a06c6176c384e28094
Count: 16 | Pattern: l(U+006C) a(U+0061) r(U+0072) e(U+0065) t(U+0074) Å(U+00C5) ³(U+00B3) | Hex: 6c61726574c385c2b3
Count: 16 | Pattern: S(U+0053) .(U+002E)  (U+0020) N(U+004E) Ä(U+00C4) —(U+2014) | Hex: 532e204ec384e28094
Count: 16 | Pattern: K(U+004B) a(U+0061) p(U+0070) s(U+0073) Å(U+00C5) ³(U+00B3) | Hex: 4b617073c385c2b3
Count: 16 | Pattern: U(U+0055) P(U+0050) A(U+0041) I(U+0049) T(U+0054) Ä(U+00C4) –(U+2013) | Hex: 5550414954c384e28093
Count: 16 | Pattern: i(U+0069) o(U+006F) b(U+0062) i(U+0069) Å(U+00C5) �(U+FFFD) | Hex: 696f6269c385efbfbd
Count: 16 | Pattern: I(U+0049) K(U+004B) E(U+0045) V(U+0056) I(U+0049) Ä(U+00C4) �(U+FFFD) | Hex: 494b455649c384efbfbd
Count: 15 | Pattern: d(U+0064) Å(U+00C5) ³(U+00B3) | Hex: 64c385c2b3
Count: 15 | Pattern: u(U+0075) l(U+006C) a(U+0061) k(U+006B) i(U+0069) Å(U+00C5) ³(U+00B3) | Hex: 756c616b69c385c2b3
Count: 15 | Pattern: A(U+0041) l(U+006C) Ä(U+00C4) —(U+2014) j(U+006A) Å(U+00C5) ³(U+00B3) | Hex: 416cc384e280946ac385c2b3
